OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity
14/08/2015,23/06/2002,SO47176,358,8,,
15/08/2015,01/05/2002,SO47186,371,7,,
15/08/2015,26/06/2002,SO47189,373,6,,
15/08/2015,03/05/2002,SO47196,362,4,,
15/08/2015,11/06/2002,SO47188,389,10,,
15/08/2015,05/05/2002,SO47195,371,1,,
15/08/2015,24/04/2002,SO47193,328,8,,
15/08/2015,09/05/2002,SO47192,371,10,,
15/08/2015,25/06/2002,SO47187,385,8,,
15/08/2015,05/06/2002,SO47194,377,1,,
15/08/2015,12/06/2002,SO47191,379,4,,
15/08/2015,01/07/2002,SO47190,369,6,,
15/08/2015,25/04/2002,SO47197,377,9,,
16/08/2015,13/05/2002,SO47198,370,7,,
16/08/2015,23/05/2002,SO47201,356,1,,
16/08/2015,07/06/2002,SO47202,356,1,,
16/08/2015,03/07/2002,SO47199,322,8,,
16/08/2015,08/05/2002,SO47200,373,4,,
17/08/2015,04/06/2002,SO47212,360,9,,
17/08/2015,20/06/2002,SO47209,370,9,,
17/08/2015,09/05/2002,SO47206,332,4,,
17/08/2015,09/06/2002,SO47207,336,6,,
17/08/2015,30/04/2002,SO47211,362,9,,
17/08/2015,28/04/2002,SO47205,352,4,,
17/08/2015,08/05/2002,SO47210,389,9,,
17/08/2015,28/07/2002,SO47208,369,9,,
17/08/2015,31/05/2002,SO47203,370,6,,
17/08/2015,29/05/2002,SO47204,377,6,,
18/08/2015,17/07/2002,SO47214,389,10,,
18/08/2015,27/05/2002,SO47219,362,9,,
18/08/2015,09/07/2002,SO47217,375,9,,
18/08/2015,23/07/2002,SO47213,377,10,,
18/08/2015,13/07/2002,SO47215,368,6,,
18/08/2015,29/06/2002,SO47220,358,9,,
18/08/2015,11/05/2002,SO47218,369,9,,
18/08/2015,24/06/2002,SO47216,360,1,,
19/08/2015,08/07/2002,SO47224,369,8,,
19/08/2015,11/06/2002,SO47228,375,4,,
19/08/2015,08/06/2002,SO47223,370,6,,
19/08/2015,08/06/2002,SO47226,368,4,,
19/08/2015,12/07/2002,SO47227,375,6,,
19/08/2015,05/07/2002,SO47231,362,8,,
19/08/2015,29/07/2002,SO47221,370,7,,
19/08/2015,28/04/2002,SO47230,371,9,,
19/08/2015,17/05/2002,SO47225,375,1,,
19/08/2015,30/06/2002,SO47222,381,6,,
19/08/2015,01/05/2002,SO47229,358,1,,
20/08/2015,02/07/2002,SO47238,370,10,,
20/08/2015,01/08/2002,SO47236,385,4,,
20/08/2015,21/06/2002,SO47233,379,10,,
20/08/2015,15/05/2002,SO47243,338,10,,
20/08/2015,25/06/2002,SO47240,381,9,,
20/08/2015,23/05/2002,SO47235,375,10,,
20/08/2015,24/04/2002,SO47234,389,10,,
20/08/2015,11/07/2002,SO47242,362,7,,
20/08/2015,23/05/2002,SO47237,368,6,,
20/08/2015,27/04/2002,SO47241,368,9,,
20/08/2015,27/07/2002,SO47239,371,9,,
20/08/2015,24/05/2002,SO47232,373,8,,
21/08/2015,02/08/2002,SO47250,379,9,,
21/08/2015,26/04/2002,SO47251,377,9,,
21/08/2015,10/07/2002,SO47245,375,10,,
21/08/2015,26/04/2002,SO47249,377,1,,
21/08/2015,24/04/2002,SO47246,342,10,,
21/08/2015,05/05/2002,SO47253,356,9,,
21/08/2015,15/05/2002,SO47252,352,9,,
21/08/2015,22/05/2002,SO47248,375,4,,
21/08/2015,10/06/2002,SO47244,385,10,,
21/08/2015,11/05/2002,SO47247,371,1,,
22/08/2015,17/07/2002,SO47257,368,7,,
22/08/2015,17/05/2002,SO47258,377,4,,
22/08/2015,20/06/2002,SO47255,358,8,,
22/08/2015,04/07/2002,SO47261,362,1,,
22/08/2015,20/05/2002,SO47262,379,9,,
22/08/2015,08/07/2002,SO47259,375,1,,
22/08/2015,18/06/2002,SO47254,332,4,,
22/08/2015,09/07/2002,SO47256,373,10,,
22/08/2015,20/06/2002,SO47260,375,1,,
22/08/2015,08/05/2002,SO47263,358,9,,
23/08/2015,07/06/2002,SO47266,377,9,,
23/08/2015,24/06/2002,SO47267,352,9,,
23/08/2015,10/05/2002,SO47265,375,4,,
23/08/2015,04/06/2002,SO47264,368,10,,
23/08/2015,17/07/2002,SO47268,375,9,,
24/08/2015,16/07/2002,SO47271,381,8,,
24/08/2015,23/05/2002,SO47277,371,9,,
24/08/2015,28/06/2002,SO47269,362,7,,
24/08/2015,12/05/2002,SO47272,371,6,,
24/08/2015,23/05/2002,SO47279,362,9,,
24/08/2015,17/07/2002,SO47275,338,7,,
24/08/2015,29/06/2002,SO47270,360,7,,
24/08/2015,04/08/2002,SO47273,368,4,,
24/08/2015,02/07/2002,SO47278,379,9,,
24/08/2015,14/06/2002,SO47276,342,4,,
25/08/2015,22/07/2002,SO47285,373,6,,
25/08/2015,18/06/2002,SO47287,375,1,,
25/08/2015,03/06/2002,SO47283,373,8,,
25/08/2015,13/06/2002,SO47282,381,10,,
25/08/2015,24/07/2002,SO47280,352,10,,
25/08/2015,12/06/2002,SO47284,368,4,,
25/08/2015,26/05/2002,SO47289,360,1,,
25/08/2015,27/07/2002,SO47281,389,7,,
25/08/2015,16/07/2002,SO47286,328,8,,
25/08/2015,11/05/2002,SO47288,373,1,,
25/08/2015,28/07/2002,SO47290,368,9,,
26/08/2015,17/06/2002,SO47300,336,10,,
26/08/2015,23/06/2002,SO47297,377,1,,
26/08/2015,28/07/2002,SO47293,385,10,,
26/08/2015,05/05/2002,SO47296,385,4,,
26/08/2015,17/07/2002,SO47294,383,8,,
26/08/2015,28/07/2002,SO47298,371,1,,
26/08/2015,11/08/2002,SO47299,369,1,,
26/08/2015,29/06/2002,SO47291,371,10,,
26/08/2015,30/05/2002,SO47301,358,1,,
26/08/2015,08/07/2002,SO47295,387,4,,
26/08/2015,27/06/2002,SO47303,322,9,,
26/08/2015,12/05/2002,SO47292,379,7,,
26/08/2015,29/06/2002,SO47302,360,9,,
27/08/2015,13/07/2002,SO47309,377,4,,
27/08/2015,30/04/2002,SO47313,373,9,,
27/08/2015,22/07/2002,SO47314,362,9,,
27/08/2015,05/06/2002,SO47310,354,4,,
27/08/2015,30/07/2002,SO47307,334,10,,
27/08/2015,21/06/2002,SO47311,332,1,,
27/08/2015,23/06/2002,SO47305,369,6,,
27/08/2015,16/06/2002,SO47312,332,4,,
27/08/2015,24/05/2002,SO47304,379,10,,
27/08/2015,04/07/2002,SO47308,326,10,,
27/08/2015,30/05/2002,SO47306,369,6,,
28/08/2015,28/06/2002,SO47316,369,1,,
28/08/2015,30/04/2002,SO47318,375,4,,
28/08/2015,09/05/2002,SO47321,373,1,,
28/08/2015,17/05/2002,SO47320,377,4,,
28/08/2015,06/08/2002,SO47322,342,1,,
28/08/2015,25/06/2002,SO47315,379,7,,
28/08/2015,13/08/2002,SO47319,370,4,,
28/08/2015,04/07/2002,SO47317,379,7,,
29/08/2015,12/08/2002,SO47328,360,9,,
29/08/2015,14/05/2002,SO47326,379,4,,
29/08/2015,13/06/2002,SO47325,373,4,,
29/08/2015,19/06/2002,SO47324,377,4,,
29/08/2015,30/05/2002,SO47327,377,1,,
29/08/2015,05/05/2002,SO47323,362,7,,
30/08/2015,23/06/2002,SO47332,356,6,,
30/08/2015,14/08/2002,SO47331,332,10,,
30/08/2015,09/07/2002,SO47330,369,10,,
30/08/2015,17/07/2002,SO47334,369,9,,
30/08/2015,08/08/2002,SO47335,356,9,,
30/08/2015,26/05/2002,SO47333,368,9,,
30/08/2015,04/07/2002,SO47336,338,9,,
30/08/2015,03/08/2002,SO47329,379,1,,
31/08/2015,20/06/2002,SO47347,320,9,,
31/08/2015,08/06/2002,SO47343,379,9,,
31/08/2015,31/07/2002,SO47342,360,1,,
31/08/2015,19/07/2002,SO47348,330,9,,
31/08/2015,04/05/2002,SO47338,373,10,,
31/08/2015,19/06/2002,SO47339,371,8,,
31/08/2015,24/07/2002,SO47340,369,4,,
31/08/2015,13/08/2002,SO47346,360,9,,
31/08/2015,24/06/2002,SO47341,368,6,,
31/08/2015,25/06/2002,SO47337,354,7,,
31/08/2015,22/05/2002,SO47344,354,9,,
31/08/2015,20/07/2002,SO47345,356,9,,
01/09/2015,06/08/2002,SO47461,356,4,,
01/09/2015,27/07/2002,SO47460,320,7,,
02/09/2015,13/07/2002,SO47462,375,8,,
02/09/2015,04/08/2002,SO47465,340,4,,
02/09/2015,24/06/2002,SO47468,328,9,,
02/09/2015,12/08/2002,SO47467,371,4,,
02/09/2015,19/06/2002,SO47466,381,9,,
02/09/2015,23/06/2002,SO47464,370,10,,
02/09/2015,05/08/2002,SO47463,373,7,,
03/09/2015,17/05/2002,SO47474,379,9,,
03/09/2015,29/05/2002,SO47471,370,7,,
03/09/2015,04/06/2002,SO47473,369,9,,
03/09/2015,06/07/2002,SO47472,379,1,,
03/09/2015,07/05/2002,SO47469,383,10,,
03/09/2015,11/08/2002,SO47470,358,7,,
03/09/2015,16/07/2002,SO47475,369,9,,
03/09/2015,25/06/2002,SO47476,352,9,,
04/09/2015,21/06/2002,SO47482,370,9,,
04/09/2015,05/06/2002,SO47478,324,10,,
04/09/2015,23/07/2002,SO47480,371,9,,
04/09/2015,25/05/2002,SO47479,330,10,,
04/09/2015,01/06/2002,SO47481,373,9,,
04/09/2015,22/06/2002,SO47477,352,7,,
05/09/2015,19/06/2002,SO47485,371,7,,
05/09/2015,25/06/2002,SO47486,377,7,,
05/09/2015,04/08/2002,SO47483,379,7,,
06/09/2015,21/07/2002,SO47489,368,9,,
06/09/2015,25/05/2002,SO47490,371,9,,
06/09/2015,20/07/2002,SO47487,377,10,,
06/09/2015,02/07/2002,SO47488,379,4,,
07/09/2015,05/07/2002,SO47492,334,7,,
07/09/2015,16/08/2002,SO47491,369,8,,
08/09/2015,17/06/2002,SO47498,324,6,,
08/09/2015,14/08/2002,SO47493,358,7,,
08/09/2015,27/07/2002,SO47494,373,8,,
08/09/2015,24/07/2002,SO47501,360,10,,
08/09/2015,24/08/2002,SO47495,368,8,,
08/09/2015,25/06/2002,SO47500,369,9,,
08/09/2015,20/07/2002,SO47499,377,9,,
08/09/2015,13/07/2002,SO47497,370,7,,
08/09/2015,04/06/2002,SO47496,371,10,,
09/09/2015,28/06/2002,SO47505,352,4,,
09/09/2015,20/05/2002,SO47507,332,1,,
09/09/2015,13/08/2002,SO47503,383,10,,
09/09/2015,14/05/2002,SO47506,354,1,,
09/09/2015,06/07/2002,SO47504,360,8,,
09/09/2015,11/07/2002,SO47508,370,9,,
09/09/2015,29/07/2002,SO47509,368,9,,
09/09/2015,11/08/2002,SO47510,352,9,,
09/09/2015,17/05/2002,SO47502,383,10,,
10/09/2015,10/07/2002,SO47517,342,4,,
10/09/2015,29/05/2002,SO47511,375,7,,
10/09/2015,16/07/2002,SO47513,368,8,,
10/09/2015,01/06/2002,SO47516,362,4,,
10/09/2015,16/06/2002,SO47512,373,10,,
10/09/2015,11/06/2002,SO47518,373,9,,
10/09/2015,10/08/2002,SO47519,336,9,,
10/09/2015,25/08/2002,SO47515,354,1,,
10/09/2015,27/07/2002,SO47514,377,8,,
11/09/2015,13/06/2002,SO47527,360,7,,
11/09/2015,04/07/2002,SO47521,369,10,,
11/09/2015,18/07/2002,SO47524,370,9,,
11/09/2015,07/06/2002,SO47523,371,1,,
11/09/2015,25/08/2002,SO47522,387,4,,
11/09/2015,28/06/2002,SO47526,354,10,,
11/09/2015,29/07/2002,SO47520,389,10,,
11/09/2015,28/07/2002,SO47525,379,9,,
12/09/2015,11/06/2002,SO47530,328,4,,
12/09/2015,04/06/2002,SO47531,338,1,,
12/09/2015,16/06/2002,SO47529,377,4,,
12/09/2015,30/07/2002,SO47533,371,9,,
12/09/2015,26/08/2002,SO47528,352,8,,
12/09/2015,29/05/2002,SO47534,328,9,,
12/09/2015,11/06/2002,SO47532,383,9,,
13/09/2015,26/05/2002,SO47536,387,1,,
13/09/2015,13/06/2002,SO47542,373,9,,
13/09/2015,04/07/2002,SO47539,328,10,,
13/09/2015,08/06/2002,SO47541,340,4,,
13/09/2015,02/07/2002,SO47537,371,1,,
13/09/2015,06/08/2002,SO47543,377,9,,
13/09/2015,22/05/2002,SO47544,358,9,,
13/09/2015,15/07/2002,SO47538,379,1,,
13/09/2015,09/07/2002,SO47535,385,1,,
13/09/2015,31/07/2002,SO47545,354,7,,
13/09/2015,04/07/2002,SO47540,362,4,,
14/09/2015,26/07/2002,SO47549,342,7,,
14/09/2015,21/05/2002,SO47552,368,9,,
14/09/2015,09/07/2002,SO47548,330,10,,
14/09/2015,09/06/2002,SO47551,371,9,,
14/09/2015,24/06/2002,SO47550,336,1,,
14/09/2015,25/05/2002,SO47554,362,10,,
14/09/2015,13/06/2002,SO47546,360,7,,
14/09/2015,15/07/2002,SO47553,354,9,,
14/09/2015,27/07/2002,SO47555,368,8,,
15/09/2015,20/06/2002,SO47559,362,9,,
15/09/2015,27/06/2002,SO47557,377,1,,
15/09/2015,08/07/2002,SO47558,370,6,,
15/09/2015,23/06/2002,SO47556,379,7,,
16/09/2015,25/05/2002,SO47564,356,10,,
16/09/2015,17/07/2002,SO47562,377,9,,
16/09/2015,23/07/2002,SO47561,320,4,,
16/09/2015,05/08/2002,SO47563,368,9,,
16/09/2015,23/06/2002,SO47560,324,6,,
17/09/2015,05/08/2002,SO47567,379,9,,
17/09/2015,28/08/2002,SO47569,379,9,,
17/09/2015,13/07/2002,SO47565,377,8,,
17/09/2015,31/08/2002,SO47568,375,9,,
17/09/2015,22/07/2002,SO47566,389,9,,
18/09/2015,02/06/2002,SO47572,368,6,,
18/09/2015,28/06/2002,SO47574,332,8,,
18/09/2015,24/05/2002,SO47576,377,9,,
18/09/2015,16/08/2002,SO47577,370,9,,
18/09/2015,24/06/2002,SO47571,377,7,,
18/09/2015,07/06/2002,SO47578,352,9,,
18/09/2015,12/06/2002,SO47570,352,7,,
18/09/2015,02/07/2002,SO47575,362,4,,
18/09/2015,30/06/2002,SO47573,369,4,,
19/09/2015,29/07/2002,SO47587,371,9,,
19/09/2015,19/07/2002,SO47584,340,7,,
19/09/2015,27/07/2002,SO47580,389,1,,
19/09/2015,23/05/2002,SO47585,328,1,,
19/09/2015,29/05/2002,SO47586,326,1,,
19/09/2015,30/06/2002,SO47579,371,8,,
19/09/2015,20/08/2002,SO47582,373,4,,
19/09/2015,12/07/2002,SO47583,379,1,,
19/09/2015,04/07/2002,SO47581,375,6,,
20/09/2015,24/05/2002,SO47589,383,1,,
20/09/2015,20/07/2002,SO47594,342,9,,
20/09/2015,14/08/2002,SO47591,360,4,,
20/09/2015,31/07/2002,SO47590,356,1,,
20/09/2015,31/08/2002,SO47593,324,9,,
20/09/2015,04/09/2002,SO47592,385,9,,
20/09/2015,16/07/2002,SO47588,379,10,,
21/09/2015,02/09/2002,SO47599,362,4,,
21/09/2015,07/07/2002,SO47595,369,7,,
21/09/2015,05/07/2002,SO47598,358,4,,
21/09/2015,07/06/2002,SO47597,373,6,,
21/09/2015,25/07/2002,SO47596,373,8,,
22/09/2015,27/05/2002,SO47600,389,7,,
22/09/2015,27/06/2002,SO47603,379,9,,
22/09/2015,17/08/2002,SO47602,322,7,,
22/09/2015,14/08/2002,SO47604,375,9,,
22/09/2015,11/06/2002,SO47601,379,7,,
23/09/2015,24/08/2002,SO47605,389,7,,
23/09/2015,06/08/2002,SO47609,334,4,,
23/09/2015,14/07/2002,SO47611,330,9,,
23/09/2015,20/06/2002,SO47610,338,6,,
23/09/2015,28/07/2002,SO47608,352,1,,
23/09/2015,23/08/2002,SO47607,389,4,,
23/09/2015,04/06/2002,SO47606,375,8,,
24/09/2015,02/06/2002,SO47620,352,10,,
24/09/2015,13/07/2002,SO47614,330,4,,
24/09/2015,25/08/2002,SO47615,342,4,,
24/09/2015,30/07/2002,SO47617,377,9,,
24/09/2015,24/08/2002,SO47618,379,9,,
24/09/2015,13/06/2002,SO47612,369,10,,
24/09/2015,19/08/2002,SO47616,371,9,,
24/09/2015,20/07/2002,SO47613,387,4,,
24/09/2015,22/08/2002,SO47619,356,9,,
25/09/2015,18/08/2002,SO47623,369,9,,
25/09/2015,04/06/2002,SO47624,371,9,,
25/09/2015,06/09/2002,SO47622,338,10,,
25/09/2015,28/06/2002,SO47625,377,9,,
25/09/2015,01/09/2002,SO47626,320,9,,
25/09/2015,29/07/2002,SO47621,385,4,,
26/09/2015,05/09/2002,SO47630,354,1,,
26/09/2015,14/08/2002,SO47633,371,9,,
26/09/2015,12/06/2002,SO47627,370,10,,
26/09/2015,29/07/2002,SO47635,354,10,,
26/09/2015,14/08/2002,SO47634,356,8,,
26/09/2015,27/08/2002,SO47632,342,6,,
26/09/2015,25/07/2002,SO47636,330,9,,
26/09/2015,04/07/2002,SO47629,370,8,,
26/09/2015,31/07/2002,SO47631,352,1,,
26/09/2015,10/07/2002,SO47628,369,10,,
27/09/2015,27/08/2002,SO47639,328,4,,
27/09/2015,12/07/2002,SO47637,371,4,,
27/09/2015,16/08/2002,SO47638,362,4,,
28/09/2015,16/07/2002,SO47640,354,1,,
28/09/2015,12/06/2002,SO47641,320,6,,
29/09/2015,26/06/2002,SO47648,356,10,,
29/09/2015,06/07/2002,SO47647,368,9,,
29/09/2015,27/08/2002,SO47644,375,8,,
29/09/2015,03/07/2002,SO47645,375,7,,
29/09/2015,13/09/2002,SO47646,352,6,,
29/09/2015,27/06/2002,SO47643,389,10,,
29/09/2015,16/08/2002,SO47642,383,7,,
30/09/2015,26/08/2002,SO47651,377,6,,
30/09/2015,29/08/2002,SO47654,387,9,,
30/09/2015,30/06/2002,SO47656,368,9,,
30/09/2015,14/06/2002,SO47649,377,10,,
30/09/2015,25/08/2002,SO47655,385,9,,
30/09/2015,22/08/2002,SO47653,324,8,,
30/09/2015,25/06/2002,SO47657,326,9,,
30/09/2015,10/09/2002,SO47652,332,10,,
30/09/2015,19/06/2002,SO47650,370,10,,
01/10/2015,13/09/2002,SO47738,326,9,,
01/10/2015,02/09/2002,SO47736,358,9,,
01/10/2015,08/08/2002,SO47733,375,4,,
01/10/2015,03/06/2002,SO47737,356,9,,
01/10/2015,03/06/2002,SO47735,342,6,,
01/10/2015,12/09/2002,SO47732,369,4,,
01/10/2015,09/09/2002,SO47734,332,4,,
01/10/2015,31/07/2002,SO47731,362,10,,
02/10/2015,12/07/2002,SO47743,362,9,,
02/10/2015,12/06/2002,SO47744,360,9,,
02/10/2015,12/08/2002,SO47741,336,4,,
02/10/2015,12/07/2002,SO47739,328,10,,
02/10/2015,07/07/2002,SO47742,375,9,,
02/10/2015,28/07/2002,SO47745,360,9,,
02/10/2015,16/08/2002,SO47740,324,4,,
02/10/2015,20/08/2002,SO47746,358,9,,
03/10/2015,22/08/2002,SO47747,371,8,,
03/10/2015,11/09/2002,SO47749,371,9,,
03/10/2015,14/06/2002,SO47751,369,9,,
03/10/2015,12/06/2002,SO47750,369,9,,
03/10/2015,27/06/2002,SO47748,352,1,,
03/10/2015,22/08/2002,SO47753,360,9,,
03/10/2015,12/09/2002,SO47752,377,9,,
04/10/2015,16/09/2002,SO47755,387,7,,
04/10/2015,22/07/2002,SO47758,371,10,,
04/10/2015,16/08/2002,SO47760,371,4,,
04/10/2015,27/07/2002,SO47756,354,10,,
04/10/2015,07/07/2002,SO47759,375,7,,
04/10/2015,27/06/2002,SO47757,379,10,,
05/10/2015,23/06/2002,SO47763,379,9,,
05/10/2015,13/09/2002,SO47762,352,1,,
05/10/2015,06/07/2002,SO47761,324,8,,
06/10/2015,09/09/2002,SO47766,358,4,,
06/10/2015,29/06/2002,SO47768,371,9,,
06/10/2015,30/08/2002,SO47767,381,9,,
06/10/2015,07/09/2002,SO47765,360,1,,
06/10/2015,05/09/2002,SO47764,356,7,,
06/10/2015,17/06/2002,SO47769,360,9,,
06/10/2015,03/08/2002,SO47770,342,9,,
07/10/2015,28/07/2002,SO47773,324,4,,
07/10/2015,05/07/2002,SO47775,369,9,,
07/10/2015,16/07/2002,SO47776,352,9,,
07/10/2015,19/09/2002,SO47774,332,4,,
07/10/2015,16/08/2002,SO47771,377,9,,
07/10/2015,21/08/2002,SO47772,369,9,,
08/10/2015,17/08/2002,SO47781,379,6,,
08/10/2015,18/08/2002,SO47778,354,10,,
08/10/2015,14/08/2002,SO47782,377,9,,
08/10/2015,25/07/2002,SO47780,381,4,,
08/10/2015,21/08/2002,SO47783,371,9,,
08/10/2015,09/08/2002,SO47784,356,9,,
08/10/2015,21/07/2002,SO47779,375,8,,
09/10/2015,23/07/2002,SO47785,356,7,,
09/10/2015,18/08/2002,SO47786,370,7,,
09/10/2015,19/08/2002,SO47787,368,10,,
10/10/2015,22/08/2002,SO47789,375,4,,
10/10/2015,24/08/2002,SO47790,371,9,,
10/10/2015,31/07/2002,SO47788,379,10,,
10/10/2015,10/07/2002,SO47791,358,9,,
11/10/2015,15/06/2002,SO47792,369,8,,
11/10/2015,25/07/2002,SO47797,371,9,,
11/10/2015,02/08/2002,SO47795,379,9,,
11/10/2015,07/08/2002,SO47794,354,6,,
11/10/2015,15/09/2002,SO47796,371,9,,
11/10/2015,08/09/2002,SO47798,354,9,,
11/10/2015,22/06/2002,SO47793,368,7,,
12/10/2015,02/08/2002,SO47799,360,10,,
12/10/2015,15/08/2002,SO47810,332,9,,
12/10/2015,13/09/2002,SO47800,373,7,,
12/10/2015,17/08/2002,SO47803,379,9,,
12/10/2015,10/07/2002,SO47805,379,9,,
12/10/2015,21/09/2002,SO47806,340,1,,
12/10/2015,01/07/2002,SO47809,338,9,,
12/10/2015,17/07/2002,SO47804,370,9,,
12/10/2015,05/08/2002,SO47801,328,8,,
12/10/2015,23/09/2002,SO47807,379,10,,
12/10/2015,16/08/2002,SO47808,342,9,,
13/10/2015,26/07/2002,SO47818,324,1,,
13/10/2015,15/08/2002,SO47813,383,1,,
13/10/2015,11/07/2002,SO47814,360,4,,
13/10/2015,15/08/2002,SO47812,377,8,,
13/10/2015,09/09/2002,SO47822,354,9,,
13/10/2015,21/07/2002,SO47819,375,9,,
13/10/2015,07/08/2002,SO47823,336,9,,
13/10/2015,28/07/2002,SO47815,371,9,,
13/10/2015,30/06/2002,SO47817,371,9,,
13/10/2015,17/08/2002,SO47816,369,9,,
13/10/2015,20/09/2002,SO47820,352,9,,
13/10/2015,17/07/2002,SO47811,352,10,,
13/10/2015,15/07/2002,SO47821,352,9,,
14/10/2015,28/08/2002,SO47824,368,8,,
14/10/2015,07/09/2002,SO47826,370,9,,
14/10/2015,31/08/2002,SO47827,370,9,,
14/10/2015,26/09/2002,SO47828,368,9,,
14/10/2015,29/06/2002,SO47829,352,9,,
14/10/2015,27/07/2002,SO47825,320,8,,
15/10/2015,19/09/2002,SO47832,369,1,,
15/10/2015,25/09/2002,SO47830,383,10,,
15/10/2015,29/07/2002,SO47834,375,9,,
15/10/2015,30/06/2002,SO47835,383,9,,
15/10/2015,23/07/2002,SO47831,362,10,,
15/10/2015,28/08/2002,SO47833,373,9,,
16/10/2015,19/08/2002,SO47844,371,9,,
16/10/2015,23/06/2002,SO47841,362,4,,
16/10/2015,20/06/2002,SO47837,356,10,,
16/10/2015,21/09/2002,SO47839,320,10,,
16/10/2015,22/08/2002,SO47842,322,4,,
16/10/2015,24/06/2002,SO47840,334,8,,
16/10/2015,08/09/2002,SO47843,332,4,,
16/10/2015,18/08/2002,SO47836,356,7,,
16/10/2015,21/08/2002,SO47838,371,1,,
17/10/2015,13/07/2002,SO47847,368,8,,
17/10/2015,14/07/2002,SO47849,322,4,,
17/10/2015,23/08/2002,SO47845,369,8,,
17/10/2015,16/08/2002,SO47848,358,4,,
17/10/2015,02/10/2002,SO47846,368,7,,
17/10/2015,27/06/2002,SO47850,320,1,,
18/10/2015,06/08/2002,SO47852,354,4,,
18/10/2015,17/07/2002,SO47855,354,9,,
18/10/2015,22/09/2002,SO47856,362,9,,
18/10/2015,15/08/2002,SO47854,320,4,,
18/10/2015,06/09/2002,SO47857,360,9,,
18/10/2015,21/08/2002,SO47851,358,1,,
18/10/2015,24/06/2002,SO47853,362,1,,
19/10/2015,08/07/2002,SO47869,326,9,,
19/10/2015,23/08/2002,SO47858,385,10,,
19/10/2015,09/07/2002,SO47860,352,1,,
19/10/2015,30/08/2002,SO47862,379,9,,
19/10/2015,24/07/2002,SO47865,352,9,,
19/10/2015,14/07/2002,SO47867,360,9,,
19/10/2015,27/06/2002,SO47868,354,9,,
19/10/2015,16/09/2002,SO47866,352,9,,
19/10/2015,30/08/2002,SO47861,356,6,,
19/10/2015,09/07/2002,SO47864,373,9,,
20/10/2015,03/10/2002,SO47871,371,7,,
20/10/2015,05/10/2002,SO47877,322,10,,
20/10/2015,23/09/2002,SO47870,383,10,,
20/10/2015,22/09/2002,SO47874,373,1,,
20/10/2015,11/08/2002,SO47873,383,6,,
20/10/2015,01/09/2002,SO47875,375,6,,
20/10/2015,20/08/2002,SO47872,379,7,,
20/10/2015,09/08/2002,SO47876,338,10,,
20/10/2015,31/07/2002,SO47878,358,9,,
21/10/2015,05/07/2002,SO47886,358,9,,
21/10/2015,28/06/2002,SO47885,385,9,,
21/10/2015,08/07/2002,SO47888,354,9,,
21/10/2015,03/10/2002,SO47881,379,10,,
21/10/2015,25/06/2002,SO47879,387,8,,
21/10/2015,02/07/2002,SO47880,360,7,,
21/10/2015,03/08/2002,SO47887,356,9,,
21/10/2015,23/09/2002,SO47883,352,4,,
21/10/2015,04/08/2002,SO47882,375,4,,
22/10/2015,01/09/2002,SO47895,332,4,,
22/10/2015,02/07/2002,SO47890,370,8,,
22/10/2015,26/07/2002,SO47893,371,6,,
22/10/2015,28/06/2002,SO47892,389,6,,
22/10/2015,06/09/2002,SO47889,377,10,,
22/10/2015,07/07/2002,SO47894,358,4,,
22/10/2015,23/08/2002,SO47891,373,8,,
23/10/2015,21/09/2002,SO47902,360,9,,
23/10/2015,23/07/2002,SO47899,358,9,,
23/10/2015,09/07/2002,SO47901,354,9,,
23/10/2015,22/08/2002,SO47900,362,9,,
23/10/2015,27/06/2002,SO47897,377,10,,
23/10/2015,03/09/2002,SO47898,322,7,,
23/10/2015,05/09/2002,SO47896,389,7,,
24/10/2015,29/08/2002,SO47911,358,9,,
24/10/2015,11/07/2002,SO47910,352,9,,
24/10/2015,14/07/2002,SO47904,377,10,,
24/10/2015,17/07/2002,SO47907,369,9,,
24/10/2015,11/07/2002,SO47903,368,7,,
24/10/2015,19/07/2002,SO47905,373,6,,
24/10/2015,17/07/2002,SO47909,356,9,,
24/10/2015,09/07/2002,SO47908,362,6,,
24/10/2015,18/08/2002,SO47906,338,6,,
25/10/2015,08/10/2002,SO47917,358,9,,
25/10/2015,05/10/2002,SO47913,368,6,,
25/10/2015,21/08/2002,SO47915,360,4,,
25/10/2015,02/07/2002,SO47914,334,8,,
25/10/2015,10/08/2002,SO47912,360,7,,
25/10/2015,01/10/2002,SO47916,383,9,,
25/10/2015,19/07/2002,SO47918,362,9,,
26/10/2015,07/08/2002,SO47923,358,4,,
26/10/2015,25/08/2002,SO47925,385,9,,
26/10/2015,28/06/2002,SO47926,360,9,,
26/10/2015,25/08/2002,SO47927,330,9,,
26/10/2015,19/07/2002,SO47919,381,7,,
26/10/2015,03/07/2002,SO47922,379,1,,
26/10/2015,28/08/2002,SO47924,377,9,,
26/10/2015,23/08/2002,SO47921,379,7,,
26/10/2015,01/10/2002,SO47920,358,10,,
27/10/2015,02/07/2002,SO47929,368,6,,
27/10/2015,28/08/2002,SO47930,377,9,,
27/10/2015,05/08/2002,SO47928,377,6,,
28/10/2015,13/08/2002,SO47935,375,9,,
28/10/2015,01/09/2002,SO47933,373,8,,
28/10/2015,23/09/2002,SO47932,373,10,,
28/10/2015,03/10/2002,SO47931,370,10,,
28/10/2015,15/09/2002,SO47934,385,4,,
